id,release_date,title,production_budget,domestic_gross,worldwide_gross,release_year,release_month_x,Profit,ROI,Domestic_vs_Worldwide_Ratio,Release_Month,Day_of_Week
81,2016-06-24,Free State of Jones,50000000,20810036,23237252,2016,6,-26762748,-0.53525496,0.8955463408495978,6,Friday
82,2009-09-04,Gamer,50000000,20534907,42002029,2009,9,-7997971,-0.15995942,0.48890273848437177,9,Friday
83,2005-02-25,Man of the House,50000000,19699706,22099706,2005,2,-27900294,-0.55800588,0.8914012702250428,2,Friday
84,2003-02-21,The Life of David Gale,50000000,19694635,28920188,2003,2,-21079812,-0.42159624,0.6809995495188343,2,Friday
85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,2013,2,10282876,0.20565752,0.32268098821297114,2,Thursday
86,2005-09-30,Into the Blue,50000000,18782227,41982227,2005,9,-8017773,-0.16035546,0.44738519945595073,9,Friday
87,2007-09-14,Eastern Promises,50000000,17181265,56077088,2007,9,6077088,0.12154176,0.30638654061352116,9,Friday
88,1994-07-01,Baby's Day Out,50000000,16581575,16581575,1994,7,-33418425,-0.6683685,1.0,7,Friday
89,1999-11-12,The Messenger: The Story of Joan of Arc,50000000,14271297,14271297,1999,11,-35728703,-0.71457406,1.0,11,Friday
90,1995-11-03,Fair Game,50000000,11497497,26097497,1995,11,-23902503,-0.47805006,0.44055937624976066,11,Friday
91,2011-02-25,Drive Angry,50000000,10721033,41042583,2011,2,-8957417,-0.17914834,0.26121730691267653,2,Friday
92,1997-11-07,Mad City,50000000,10561038,10561038,1997,11,-39438962,-0.78877924,1.0,11,Friday
93,1995-10-13,The Scarlet Letter,50000000,10359006,10359006,1995,10,-39640994,-0.79281988,1.0,10,Friday
94,2005-10-14,Domino,50000000,10169202,23574057,2005,10,-26425943,-0.52851886,0.43137258894385466,10,Friday
95,1995-10-13,Jade,50000000,9812870,9812870,1995,10,-40187130,-0.8037426,1.0,10,Friday
96,2009-02-27,Street Fighter: The Legend of Chun-Li,50000000,8742261,12660287,2009,2,-37339713,-0.74679426,0.6905262890169868,2,Friday
97,2002-03-29,Death to Smoochy,50000000,8355815,8374062,2002,3,-41625938,-0.83251876,0.9978210096844279,3,Friday
98,2018-02-16,Early Man,50000000,8267544,45285890,2018,2,-4714110,-0.0942822,0.18256335472262994,2,Friday
99,2009-11-13,The Boat That Rocked,50000000,8017467,37472651,2009,11,-12527349,-0.25054698,0.21395515892377084,11,Friday
100,2004-01-30,The Big Bounce,50000000,6471394,6626115,2004,1,-43373885,-0.8674777,0.9766498166723638,1,Friday
1,2000-03-03,What Planet Are You From?,50000000,6291602,6291602,2000,3,-43708398,-0.87416796,1.0,3,Friday
2,2015-04-17,Child 44,50000000,1224330,8004221,2015,4,-41995779,-0.83991558,0.15296054419287022,4,Friday
3,2009-01-23,Outlander,50000000,166003,1250617,2009,1,-48749383,-0.97498766,0.13273688107550113,1,Friday
4,2013-03-15,Upside Down,50000000,102118,26387039,2013,3,-23612961,-0.47225922,0.0038700060283383825,3,Friday
5,2015-10-02,Shanghai,50000000,46425,15505922,2015,10,-34494078,-0.68988156,0.0029940173825200463,10,Friday
6,2020-12-31,Hannibal the Conqueror,50000000,0,0,2020,12,-50000000,-1.0,,12,Thursday
7,2019-11-08,Arctic Dogs,50000000,0,0,2019,11,-50000000,-1.0,,11,Friday
8,2019-11-22,The Rhythm Section,50000000,0,0,2019,11,-50000000,-1.0,,11,Friday
9,2019-09-20,Ad Astra,49800000,0,0,2019,9,-49800000,-1.0,,9,Friday
10,2001-11-02,The One,49000000,43905746,72689126,2001,11,23689126,0.48345155102040815,0.6040208269941229,11,Friday
11,2015-03-06,Chappie,49000000,31569268,105002056,2015,3,56002056,1.1428991020408164,0.3006538081501947,3,Friday
12,1990-07-11,The Adventures of Ford Fairlane,49000000,20423389,20423389,1990,7,-28576611,-0.5831961428571428,1.0,7,Wednesday
13,2012-11-16,Anna Karenina,49000000,12816367,71004627,2012,11,22004627,0.44907402040816324,0.18050044823135258,11,Friday
16,2000-12-27,Traffic,48000000,124107476,208300000,2000,12,160300000,3.339583333333333,0.5958112145943351,12,Wednesday
17,2002-03-29,Panic Room,48000000,95308367,196308367,2002,3,148308367,3.089757645833333,0.4855033356779948,3,Friday
19,1999-08-06,The Thomas Crown Affair,48000000,69304264,124304264,1999,8,76304264,1.5896721666666667,0.5575373021797547,8,Friday
20,2018-11-16,Instant Family,48000000,67363237,119736188,2018,11,71736188,1.4945039166666667,0.5625971406405555,11,Friday
21,1999-11-05,The Bone Collector,48000000,66488090,151463090,1999,11,103463090,2.1554810416666665,0.43897222749119935,11,Friday
22,1999-10-01,Three Kings,48000000,60652036,107752036,1999,10,59752036,1.2448340833333333,0.5628852897034818,10,Friday
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,2010,1,64610386,1.3460497083333334,0.5330081720881411,1,Friday
24,2001-08-17,Rat Race,48000000,56607223,86607223,2001,8,38607223,0.8043171458333334,0.6536085679597416,8,Friday
25,2007-09-07,3:10 to Yuma,48000000,53606916,71171825,2007,9,23171825,0.48274635416666667,0.7532041787603452,9,Friday
26,2001-08-13,K-PAX,48000000,50315140,50315140,2001,8,2315140,0.048232083333333335,1.0,8,Monday
27,2001-12-25,Kate and Leopold,48000000,47095453,70937778,2001,12,22937778,0.477870375,0.6638980572523713,12,Tuesday
28,2000-10-20,Bedazzled,48000000,37879996,90376224,2000,10,42376224,0.882838,0.41913674109686194,10,Friday
29,1998-06-26,Out of Sight,48000000,37562568,77562568,1998,6,29562568,0.6158868333333334,0.48428731756277077,6,Friday
30,1984-12-14,The Cotton Club,48000000,25928721,25928721,1984,12,-22071279,-0.4598183125,1.0,12,Friday
31,2008-01-25,Rambo,47500000,42754105,112214531,2008,1,64714531,1.3624111789473685,0.3810032855727036,1,Friday
32,2016-07-13,The Infiltrator,47500000,15436808,20718104,2016,7,-26781896,-0.5638293894736842,0.745087870975066,7,Wednesday
33,1990-06-15,Dick Tracy,47000000,103738726,162738726,1990,6,115738726,2.462526085106383,0.6374556846414049,6,Friday
34,2016-11-11,Arrival,47000000,100546139,203127894,2016,11,156127894,3.321870085106383,0.49498932431210063,11,Friday
34,2016-11-11,Arrival,47000000,100546139,203127894,2016,11,156127894,3.321870085106383,0.49498932431210063,11,Friday
35,1996-06-14,The Cable Guy,47000000,60240295,102825796,1996,6,55825796,1.1877828936170214,0.5858480784335479,6,Friday
36,2009-04-22,Earth,47000000,32011576,116773317,2009,4,69773317,1.484538659574468,0.27413433841225904,4,Wednesday
37,2001-10-19,Riding in Cars with Boys,47000000,29781453,29781453,2001,10,-17218547,-0.36635206382978724,1.0,10,Friday
38,2007-01-05,Happily N'Ever After,47000000,15849032,37923818,2007,1,-9076182,-0.19311025531914894,0.41791762633182133,1,Friday
39,2002-11-27,Solaris,47000000,14970038,14970038,2002,11,-32029962,-0.6814885531914894,1.0,11,Wednesday
40,2010-06-18,Jonah Hex,47000000,10547117,11022696,2010,6,-35977304,-0.7654745531914894,0.9568545662513055,6,Friday
41,1996-02-23,Mary Reilly,47000000,5707094,12900000,1996,2,-34100000,-0.725531914893617,0.4424103875968992,2,Friday
42,2016-12-23,Silence,46500000,7100177,23726626,2016,12,-22773374,-0.48974997849462365,0.2992493327959905,12,Friday
42,2016-12-23,Silence,46500000,7100177,23726626,2016,12,-22773374,-0.48974997849462365,0.2992493327959905,12,Friday
43,2013-11-01,Mr. Nobody,46500000,3622,22254,2013,11,-46477746,-0.9995214193548387,0.1627572571223151,11,Friday
45,2001-07-20,America's Sweethearts,46000000,93607673,160648493,2001,7,114648493,2.492358543478261,0.5826862814081922,7,Friday
46,1996-11-22,Star Trek: First Contact,46000000,92027888,150000000,1996,11,104000000,2.260869565217391,0.6135192533333333,11,Friday
47,2002-05-24,Insomnia,46000000,67263182,113622499,2002,5,67622499,1.4700543260869565,0.59198822937348,5,Friday
48,2013-09-20,Prisoners,46000000,61002302,113402302,2013,9,67402302,1.4652674347826087,0.5379282512272106,9,Friday
49,1996-07-12,Courage Under Fire,46000000,59003384,100833145,1996,7,54833145,1.1920248913043479,0.5851586202136212,7,Friday
50,1982-09-17,Inchon,46000000,4408636,4408636,1982,9,-41591364,-0.9041600869565217,1.0,9,Friday
51,2010-12-31,Arthur and the War of Two Worlds,45500000,347136,36180824,2010,12,-9319176,-0.20481705494505495,0.009594474686369774,12,Friday
56,2003-10-24,Scary Movie 3,45000000,110000082,155200000,2003,10,110200000,2.448888888888889,0.7087634149484536,10,Friday
57,2000-12-22,Miss Congeniality,45000000,106807667,213420951,2000,12,168420951,3.7426878,0.5004553981206841,12,Friday
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,2017,12,140736412,3.1274758222222223,0.5647655668076543,12,Friday
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,2017,12,140736412,3.1274758222222223,0.5647655668076543,12,Friday
60,1993-12-17,The Pelican Brief,45000000,100768056,187995859,1993,12,142995859,3.1776857555555558,0.5360121043942782,12,Friday
61,2004-08-11,The Princess Diaries 2: Royal Engagement,45000000,95149435,122071435,2004,8,77071435,1.7126985555555556,0.7794570040075305,8,Wednesday
62,2007-12-25,The Bucket List,45000000,93466502,174807445,2007,12,129807445,2.884609888888889,0.5346826160636351,12,Tuesday
63,1994-07-20,The Client,45000000,92115211,117615211,1994,7,72615211,1.6136713555555555,0.7831913084779485,7,Wednesday
64,2011-11-23,The Muppets,45000000,88625922,160971922,2011,11,115971922,2.5771538222222223,0.5505675828359681,11,Wednesday
65,1992-06-05,Patriot Games,45000000,83287363,178100000,1992,6,133100000,2.957777777777778,0.4676438124649074,6,Friday
66,2005-05-13,Monster-in-Law,45000000,82931301,155931301,2005,5,110931301,2.465140022222222,0.5318451168441158,5,Friday
67,2001-10-05,Training Day,45000000,76261036,104505362,2001,10,59505362,1.3223413777777777,0.7297332360802693,10,Friday
68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,2016,10,129278214,2.8728492,0.4326130803704472,10,Friday
68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,2016,10,129278214,2.8728492,0.4326130803704472,10,Friday
69,1999-12-24,Galaxy Quest,45000000,71423726,90523726,1999,12,45523726,1.0116383555555555,0.7890055917495045,12,Friday
70,2001-07-04,Scary Movie 2,45000000,71277420,141189101,2001,7,96189101,2.137535577777778,0.504836559586848,7,Wednesday
71,1998-08-21,Blade,45000000,70141876,131237688,1998,8,86237688,1.9163930666666666,0.5344644291508701,8,Friday
72,2005-01-14,Coach Carter,45000000,67264877,76665507,2005,1,31665507,0.7036779333333333,0.8773812322143777,1,Friday
73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,3,90808837,2.0179741555555557,0.4937913429006096,3,Friday
74,2002-04-12,Changing Lanes,45000000,66790248,66790248,2002,4,21790248,0.48422773333333335,1.0,4,Friday
75,1997-04-11,Anaconda,45000000,65598907,136998907,1997,4,91998907,2.0444201555555557,0.47882795882451823,4,Friday
76,2006-01-20,Underworld: Evolution,45000000,62318875,113417762,2006,1,68417762,1.5203947111111111,0.5494630990867198,1,Friday
77,2000-08-04,Coyote Ugly,45000000,60786269,113916474,2000,8,68916474,1.5314772,0.5336038490798092,8,Friday
79,1996-08-09,Jack,45000000,58617334,58617334,1996,8,13617334,0.3026074222222222,1.0,8,Friday
80,1994-10-07,The Specialist,45000000,57362581,57362581,1994,10,12362581,0.2747240222222222,1.0,10,Friday
81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,2016,12,46323299,1.0294066444444445,0.5997099820057968,12,Friday
82,1996-08-16,Tin Cup,45000000,53854588,75854588,1996,8,30854588,0.6856575111111111,0.7099713994887165,8,Friday
83,2005-11-23,"Yours, Mine and Ours",45000000,53359917,72359917,2005,11,27359917,0.6079981555555556,0.7374236899691303,11,Wednesday
84,2005-05-13,Kicking and Screaming,45000000,52842724,55842724,2005,5,10842724,0.2409494222222222,0.9462776923274732,5,Friday
85,2005-04-29,The Hitchhiker's Guide to the Galaxy,45000000,51019112,102746214,2005,4,57746214,1.2832492,0.4965546662381156,4,Friday
86,2007-09-21,Resident Evil: Extinction,45000000,50648679,149871103,2007,9,104871103,2.3304689555555558,0.3379482634487584,9,Friday
87,2004-12-25,Fat Albert,45000000,48114556,48563556,2004,12,3563556,0.07919013333333333,0.9907543838017133,12,Saturday
88,2012-07-06,Savages,45000000,47323100,82513490,2012,7,37513490,0.8336331111111112,0.573519554196532,7,Friday
89,1994-09-30,The River Wild,45000000,46815000,94215000,1994,9,49215000,1.0936666666666666,0.49689539882184364,9,Friday
90,2014-05-23,Blended,45000000,46290741,127990741,2014,5,82990741,1.8442386888888889,0.3616725759873521,5,Friday
91,2017-06-16,All Eyez on Me,45000000,44922302,54876855,2017,6,9876855,0.21948566666666666,0.8186019770994529,6,Friday
92,2006-01-13,Last Holiday,45000000,38399961,43343247,2006,1,-1656753,-0.03681673333333333,0.8859502611790944,1,Friday
93,2006-03-03,16 Blocks,45000000,36895141,65595141,2006,3,20595141,0.4576698,0.562467591921176,3,Friday
94,1995-07-14,The Indian in the Cupboard,45000000,35627222,35627222,1995,7,-9372778,-0.20828395555555557,1.0,7,Friday
95,2004-09-10,Cellular,45000000,32003620,61475984,2004,9,16475984,0.36613297777777776,0.5205873565195801,9,Friday
96,2006-07-28,The Ant Bully,45000000,28142535,49610898,2006,7,4610898,0.1024644,0.5672651803238877,7,Friday
97,2003-07-18,Johnny English,45000000,28013509,163126676,2003,7,118126676,2.6250372444444445,0.1717285589758477,7,Friday
98,1984-12-14,Dune,45000000,27447471,27447471,1984,12,-17552529,-0.3900562,1.0,12,Friday
99,2009-07-31,Aliens in the Attic,45000000,25200412,59551283,2009,7,14551283,0.32336184444444444,0.42317160488381084,7,Friday
100,2007-09-14,Across the Universe,45000000,24343673,29367143,2007,9,-15632857,-0.34739682222222223,0.828942502169857,9,Friday
1,2008-12-26,Revolutionary Road,45000000,22951340,79604820,2008,12,34604820,0.768996,0.28831595875727123,12,Friday
2,2008-08-29,Babylon A.D.,45000000,22532572,70216497,2008,8,25216497,0.5603666,0.32090139728844636,8,Friday
3,1994-11-04,Frankenstein,45000000,22006296,112006296,1994,11,67006296,1.4890288,0.1964737410832691,11,Friday
4,1996-10-04,The Glimmer Man,45000000,20404841,36404841,1996,10,-8595159,-0.19100353333333334,0.5604980117891464,10,Friday
5,1996-07-17,Multiplicity,45000000,20133326,20133326,1996,7,-24866674,-0.5525927555555555,1.0,7,Wednesday
6,2019-05-03,UglyDolls,45000000,19894664,24644664,2019,5,-20355336,-0.4523408,0.8072605088062876,5,Friday
7,2001-01-19,The Pledge,45000000,19719930,29406132,2001,1,-15593868,-0.3465304,0.6706060491056763,1,Friday
8,2005-12-16,The Producers: The Movie Musical,45000000,19398532,32952995,2005,12,-12047005,-0.2677112222222222,0.5886728050060397,12,Friday
9,1996-06-07,The Phantom,45000000,17220599,17220599,1996,6,-27779401,-0.6173200222222223,1.0,6,Friday
10,2005-07-01,Rebound,45000000,16809014,17492014,2005,7,-27507986,-0.6112885777777778,0.9609536100302687,7,Friday
11,2010-02-19,The Ghost Writer,45000000,15541549,65532491,2010,2,20532491,0.4562775777777778,0.23715791606334635,2,Friday
12,2000-12-22,All the Pretty Horses,45000000,15527125,18120267,2000,12,-26879733,-0.5973274,0.8568927268014318,12,Friday
13,2008-09-05,Bangkok Dangerous,45000000,15298133,46598133,2008,9,1598133,0.03551406666666666,0.3282992689857338,9,Friday
14,1995-12-20,Nixon,45000000,13668249,34668249,1995,12,-10331751,-0.22959446666666666,0.3942584178393319,12,Wednesday
15,2012-09-21,Dredd,45000000,13414714,41467606,2012,9,-3532394,-0.07849764444444444,0.32349863650194804,9,Friday
16,2011-10-28,The Rum Diary,45000000,13109815,21544732,2011,10,-23455268,-0.5212281777777777,0.6084928324938087,10,Friday
17,1998-01-30,Deep Rising,45000000,11203026,11203026,1998,1,-33796974,-0.7510438666666667,1.0,1,Friday
18,2018-12-21,Welcome to Marwen,45000000,10763520,12874922,2018,12,-32125078,-0.7138906222222222,0.8360066181371817,12,Friday
19,2011-10-21,Johnny English Reborn,45000000,8406711,164640401,2011,10,119640401,2.6586755777777777,0.051061045459917215,10,Friday
20,2008-09-26,Miracle at St. Anna,45000000,7916887,9676497,2008,9,-35323503,-0.7849667333333333,0.8181563018104588,9,Friday
21,2002-04-05,Big Trouble,45000000,7262288,8488871,2002,4,-36511129,-0.8113584222222222,0.8555069337253446,4,Friday
22,2006-12-21,Man cheng jin dai huang jin jia,45000000,6566773,76904429,2006,12,31904429,0.7089873111111111,0.08538874919674652,12,Thursday
23,2007-11-16,Love in the Time of Cholera,45000000,4617608,31077418,2007,11,-13922582,-0.3093907111111111,0.14858402972859586,11,Friday
24,2002-12-25,Pinocchio,45000000,3681811,31681811,2002,12,-13318189,-0.29595975555555554,0.116212138251819,12,Wednesday
25,1997-01-31,Shadow Conspiracy,45000000,2154540,2154540,1997,1,-42845460,-0.9521213333333334,1.0,1,Friday
26,2012-12-31,Foodfight!,45000000,0,73706,2012,12,-44926294,-0.9983620888888889,0.0,12,Monday
30,1996-10-18,Sleepers,44000000,53300852,165600852,1996,10,121600852,2.7636557272727273,0.32186339234534855,10,Friday
31,2010-07-30,Charlie St. Cloud,44000000,31206263,48478084,2010,7,4478084,0.10177463636363636,0.6437189844384114,7,Friday
32,1996-02-02,The Juror,44000000,22730924,22730924,1996,2,-21269076,-0.4833880909090909,1.0,2,Friday
33,2014-02-06,The Interview,44000000,6105175,12342632,2014,2,-31657368,-0.7194856363636364,0.4946412564192143,2,Thursday
36,2000-12-19,Finding Forrester,43000000,51768623,80013623,2000,12,37013623,0.8607819302325581,0.6469976118941646,12,Tuesday
37,2000-04-14,28 Days,43000000,37035515,62063972,2000,4,19063972,0.4433481860465116,0.5967313049187377,4,Friday
38,2005-05-13,Danny the Dog,43000000,24537621,49037621,2005,5,6037621,0.14040979069767442,0.5003835932416053,5,Friday
39,2002-04-12,The Sweetest Thing,43000000,24430272,63078756,2002,4,20078756,0.4669478139534884,0.3872979359326617,4,Friday
40,2018-11-09,The Girl in the Spiderâs Web,43000000,14828555,34983342,2018,11,-8016658,-0.1864339069767442,0.4238747401549,11,Friday
41,2017-01-06,A Monster Calls,43000000,3740823,46414530,2017,1,3414530,0.07940767441860465,0.08059594700194099,1,Friday
42,2011-01-28,The Mechanic,42500000,29121498,76347393,2011,1,33847393,0.7964092470588235,0.3814340851166981,1,Friday
46,2000-06-21,Chicken Run,42000000,106793915,227793915,2000,6,185793915,4.423664642857143,0.4688181200977208,6,Wednesday
47,2004-01-16,Along Came Polly,42000000,88073507,173044410,2004,1,131044410,3.120105,0.5089647622826996,1,Friday
48,1992-07-01,Boomerang,42000000,70052444,131052444,1992,7,89052444,2.1202962857142857,0.5345374863821692,7,Wednesday
49,2009-07-10,BrÃ¼no,42000000,60054530,138708527,2009,7,96708527,2.3025839761904763,0.4329548535974288,7,Friday
51,2017-05-12,Snatched,42000000,45852178,57852177,2017,5,15852177,0.37743278571428573,0.792574806649022,5,Friday
52,2012-10-12,Here Comes the Boom,42000000,45290318,73239258,2012,10,31239258,0.7437918571428571,0.6183885423852874,10,Friday
53,2002-04-05,High Crimes,42000000,41543207,63781100,2002,4,21781100,0.518597619047619,0.651340397076877,4,Friday
54,1996-11-15,The Mirror Has Two Faces,42000000,41267469,41267469,1996,11,-732531,-0.017441214285714286,1.0,11,Friday
55,2011-03-11,Red Riding Hood,42000000,37662162,91678442,2011,3,49678442,1.1828200476190476,0.41080717754780344,3,Friday
56,2002-01-25,The Mothman Prophecies,42000000,35228696,56438555,2002,1,14438555,0.34377511904761904,0.6241955698546854,1,Friday
57,1989-07-14,Licence to Kill,42000000,34667015,156167015,1989,7,114167015,2.718262261904762,0.22198679407428,7,Friday
58,2018-12-25,Holmes & Watson,42000000,30568743,41926605,2018,12,-73395,-0.0017475,0.7291013188403879,12,Tuesday
59,2012-01-27,One for the Money,42000000,26414527,36197221,2012,1,-5802779,-0.13816140476190475,0.7297390868763102,1,Friday
60,2001-03-09,15 Minutes,42000000,24375436,56331864,2001,3,14331864,0.3412348571428571,0.432711333677863,3,Friday
61,2005-09-16,Lord of War,42000000,24149632,60437727,2005,9,18437727,0.4389935,0.3995787598034585,9,Friday
62,1993-05-28,Super Mario Bros.,42000000,20844907,20844907,1993,5,-21155093,-0.5036926904761905,1.0,5,Friday
63,1992-10-02,Hero,42000000,19487173,66787173,1992,10,24787173,0.5901707857142857,0.29178017461526634,10,Friday
64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,2012,1,7621440,0.18146285714285715,0.3752410248473241,1,Friday
65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,2010,12,-33485675,-0.7972779761904762,0.6655066608333603,12,Friday
66,1997-04-18,McHale's Navy,42000000,4408420,4408420,1997,4,-37591580,-0.895037619047619,1.0,4,Friday
67,2010-05-28,Micmacs,42000000,1259693,11756922,2010,5,-30243078,-0.7200732857142857,0.10714479521085536,5,Friday
68,2006-12-31,Les BronzÃ©s 3: amis pour la vie,42000000,0,83833602,2006,12,41833602,0.9960381428571429,0.0,12,Sunday
69,2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000,0,15451663,2015,12,-26548337,-0.632103261904762,0.0,12,Thursday
71,2019-05-31,Rocketman,41000000,57342725,108642725,2019,5,67642725,1.6498225609756099,0.5278100765605797,5,Friday
72,2001-05-11,A Knightâs Tale,41000000,56083966,100622586,2001,5,59622586,1.4542094146341464,0.5573695551811797,5,Friday
73,2003-08-22,The Medallion,41000000,22108977,22108977,2003,8,-18891023,-0.4607566585365854,1.0,8,Friday
74,2011-10-14,The Big Year,41000000,7204138,7684524,2011,10,-33315476,-0.8125725853658536,0.9374865639042834,10,Friday
84,2013-12-25,Lone Survivor,40000000,125095601,149804632,2013,12,109804632,2.7451158,0.8350582977968265,12,Wednesday
86,1999-09-24,Double Jeopardy,40000000,116735231,177835231,1999,9,137835231,3.445880775,0.6564235351093057,9,Friday
87,2003-07-25,Spy Kids 3-D: Game Over,40000000,111760631,167851995,2003,7,127851995,3.196299875,0.6658284341511699,7,Friday
88,1996-07-24,A Time to Kill,40000000,108766007,152266007,1996,7,112266007,2.806650175,0.7143157500675774,7,Wednesday
89,1992-07-01,A League of Their Own,40000000,107533925,132440066,1992,7,92440066,2.31100165,0.8119440607950165,7,Wednesday
91,2010-10-01,The Social Network,40000000,96962694,224922135,2010,10,184922135,4.623053375,0.43109449410125866,10,Friday
92,2009-08-07,Julie & Julia,40000000,94125426,126646119,2009,8,86646119,2.166152975,0.7432160317522245,8,Friday
93,2009-02-06,He's Just Not That Into You,40000000,93953653,181053657,2009,2,141053657,3.526341425,0.5189271211461914,2,Friday
94,2017-02-10,John Wick: Chapter Two,40000000,92029184,171350009,2017,2,131350009,3.283750225,0.5370830415305085,2,Friday
95,2016-01-15,Ride Along 2,40000000,90862685,124827316,2016,1,84827316,2.1206829,0.7279070632264496,1,Friday
96,2006-04-14,Scary Movie 4,40000000,90710620,178710620,2006,4,138710620,3.4677655,0.507583824621055,4,Friday
97,2015-03-27,Get Hard,40000000,90411453,106511453,2015,3,66511453,1.662786325,0.8488425465381643,3,Friday
98,2000-02-04,Scream 3,40000000,89138076,161838076,2000,2,121838076,3.0459519,0.5507855642080174,2,Friday
100,2016-10-14,The Accountant,40000000,86260045,152962083,2016,10,112962083,2.824052075,0.5639308991366181,10,Friday
100,2016-10-14,The Accountant,40000000,86260045,152962083,2016,10,112962083,2.824052075,0.5639308991366181,10,Friday
1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,2014,11,116553592,2.9138398,0.5506613351931267,11,Friday
2,2014-04-25,The Other Woman,40000000,83911193,195111193,2014,4,155111193,3.877779825,0.4300685763322661,4,Friday
3,1992-11-13,Bram Stoker's Dracula,40000000,82522790,215862692,1992,11,175862692,4.3965673,0.3822929716822025,11,Friday
4,2006-02-17,Eight Below,40000000,81612565,120455994,2006,2,80455994,2.01139985,0.6775301277244866,2,Friday
5,1999-12-24,The Talented Mr. Ripley,40000000,81292135,128792135,1999,12,88792135,2.219803375,0.6311886591522068,12,Friday
6,2015-09-25,The Intern,40000000,75764672,197115710,2015,9,157115710,3.92789275,0.3843664820018658,9,Friday
7,1992-09-25,The Last of the Mohicans,40000000,75505856,75505856,1992,9,35505856,0.8876464,1.0,9,Friday
8,2004-10-29,Ray,40000000,75305995,124823094,2004,10,84823094,2.12057735,0.6033017816398623,10,Friday
9,2005-04-01,Sin City,40000000,74103820,158527918,2005,4,118527918,2.96319795,0.46744965136046257,4,Friday
10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,2015,10,122498338,3.06245845,0.445012268371631,10,Friday
10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,2015,10,122498338,3.06245845,0.445012268371631,10,Friday
11,2008-02-22,Vantage Point,40000000,72266306,150886329,2008,2,110886329,2.772158225,0.4789453522989482,2,Friday
12,2009-03-20,"I Love You, Man",40000000,72013010,92302502,2009,3,52302502,1.30756255,0.7801848101582338,3,Friday
13,2001-11-09,Shallow Hal,40000000,70836296,70836296,2001,11,30836296,0.7709074,1.0,11,Friday
14,1991-12-20,JFK,40000000,70405498,205400000,1991,12,165400000,4.135,0.3427726290165531,12,Friday
15,2006-01-27,Big Momma's House 2,40000000,70165972,137047376,2006,1,97047376,2.4261844,0.5119833304944124,1,Friday
16,2018-09-21,The House with a Clock in its Walls,40000000,68549695,126331750,2018,9,86331750,2.15829375,0.5426165235580129,9,Friday
17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,2016,11,128904682,3.22261705,0.3979144580491854,11,Friday
17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,2016,11,128904682,3.22261705,0.3979144580491854,11,Friday
18,2001-03-02,The Mexican,40000000,66808615,145238250,2001,3,105238250,2.63095625,0.45999325246620637,3,Friday
19,2009-08-28,The Final Destination,40000000,66477700,187384627,2009,8,147384627,3.684615675,0.35476602891228637,8,Friday
20,2009-04-17,17 Again,40000000,64167069,139474906,2009,4,99474906,2.48687265,0.4600617475949401,4,Friday
21,2011-02-18,Unknown,40000000,63686397,136123083,2011,2,96123083,2.403077075,0.4678589082499696,2,Friday
22,2010-06-04,Get Him to the Greek,40000000,61153526,91455875,2010,6,51455875,1.286396875,0.6686670047167554,6,Friday
23,2003-11-21,Gothika,40000000,59588068,141484812,2003,11,101484812,2.5371203,0.4211622940842583,11,Friday
24,2001-11-30,Behind Enemy Lines,40000000,58855732,58855732,2001,11,18855732,0.4713933,1.0,11,Friday
25,2011-03-18,The Lincoln Lawyer,40000000,58009200,87145086,2011,3,47145086,1.17862715,0.6656623185844351,3,Friday
26,2004-10-15,Shall We Dance?,40000000,57887882,118097882,2004,10,78097882,1.95244705,0.4901686721189462,10,Friday
27,2006-08-25,Invincible,40000000,57806952,58501127,2006,8,18501127,0.462528175,0.9881339892819501,8,Friday
28,2013-02-15,Escape From Planet Earth,40000000,57012977,74156610,2013,2,34156610,0.85391525,0.768818544968547,2,Friday
29,1998-07-10,Small Soldiers,40000000,55143823,71743823,1998,7,31743823,0.793595575,0.7686211954442406,7,Friday
30,1997-07-31,Spawn,40000000,54979992,87949859,1997,7,47949859,1.198746475,0.6251288248227891,7,Thursday
31,2014-11-26,Horrible Bosses 2,40000000,54445357,105945357,2014,11,65945357,1.648633925,0.513900359031307,11,Wednesday
32,2002-01-25,The Count of Monte Cristo,40000000,54228104,75389090,2002,1,35389090,0.88472725,0.7193097038311511,1,Friday
33,2006-10-20,The Prestige,40000000,53089891,104407366,2006,10,64407366,1.61018415,0.5084879835010875,10,Friday
34,2006-06-16,The Lake House,40000000,52330111,114830111,2006,6,74830111,1.870752775,0.455717673215521,6,Friday
